Candidate_Entity.id,Candidate,Num_of_Records,Total_dollar
17658621,"GREEN, AL",318,339378.85
17658621,"GREEN, AL",303,338486
17658620,"CHAUVIN, HUGH",3,2300
17658620,"CHAUVIN, HUGH",0,0
17658618,"CLARK, STEVE",29,618236.31
17658618,"CLARK, STEVE",0,0
17658617,"GOHMERT, LOUIE",1186,790766.99
17658617,"GOHMERT, LOUIE",868,756517.17
17658617,"GOHMERT, LOUIE",911,729987.67
17658617,"GOHMERT, LOUIE",1007,725437
17658615,"SAMPLES, GREG",2,82.37
17658615,"SAMPLES, GREG",0,0
17658610,"PORTER, STEVEN",4,6851
17658609,"LUCAS, FRANK",1354,1652599.11
17658609,"LUCAS, FRANK",1010,1385163.65
17658609,"LUCAS, FRANK",892,1184969.14
17658609,"LUCAS, FRANK",1043,1011575.92
17658608,"SMITH, BERT",0,0
17658608,"SMITH, BERT",0,0
17658608,"SMITH, BERT",0,0
17658605,"FORTENBERRY, JEFF",676,796312.4
17658605,"FORTENBERRY, JEFF",763,772236.27
17658605,"FORTENBERRY, JEFF",798,693954.2
17658605,"FORTENBERRY, JEFF",758,540721.16
17658600,"THOMPSON, BENNIE G",1402,1799123.76
17658600,"THOMPSON, BENNIE G",830,1202192.56
17658600,"THOMPSON, BENNIE G",921,1184564.39
17658600,"THOMPSON, BENNIE G",660,1026237.54
17658595,"TIERNEY, TOM",5,16006
17658595,"TIERNEY, TOM",6,14310
17658594,"MCGOVERN, JAMES P",2602,1852494.81
17658594,"MCGOVERN, JAMES P",1615,1085354.35
17658594,"MCGOVERN, JAMES P",1337,929994.34
17658594,"MCGOVERN, JAMES P",1296,862709.74
17658590,"HATCHETT, CHARLES KENDALL",0,0
17658590,"HATCHETT, CHARLES KENDALL",0,0
17658590,"HATCHETT, CHARLES KENDALL",0,0
17658586,"LIPINSKI, DANIEL WILLIAM",608,888251.55
17658586,"LIPINSKI, DANIEL WILLIAM",704,858339.85
17658586,"LIPINSKI, DANIEL WILLIAM",750,813907.04
17658586,"LIPINSKI, DANIEL WILLIAM",704,738429.67
17658585,"LATHAM, TOM",2722,3354958.92
17658585,"LATHAM, TOM",1444,1315249.19
17658581,"RUSSELL, JOHN",3,-204
17658570,"CUMMINGS, DANIEL CLYDE",15,1958.71
17658570,"CUMMINGS, DANIEL CLYDE",2,600
17658570,"CUMMINGS, DANIEL CLYDE",2,600
17658569,"HENRICHSEN, CHRIS",0,0
17658568,"DAVIS, MICHAEL",0,0
17658567,"BROWN, DUGALD",7,1451.83
17658565,"THORN, SUE",1641,190209.47
17658564,"LEHNER, DALE C",3,1118
17658562,"STEPHENS, LAUREN",16,7572
17658561,"HALL, DENNIS",23,8991.19
17658560,"SILVERMAN, MATT",25,19475
17658558,"POCAN, MARK",1581,1142603.68
17658558,"POCAN, MARK",1545,1038871.14
17658558,"POCAN, MARK",1299,1034515.72
17658557,"KOPSICK, JOE",0,0
17658555,"FERGUSON, JENNIFER GIGI",63,11495.04
17658555,"FERGUSON, JENNIFER GIGI",10,570
17658555,"FERGUSON, JENNIFER GIGI",0,0
17658554,"GUNN, SUE",6,4490.58
17658553,"BRODHEAD, STEPHAN ANDREW",1,133000
17658553,"BRODHEAD, STEPHAN ANDREW",2,40300
17658553,"BRODHEAD, STEPHAN ANDREW",0,0
17658551,"CHRISTIE, DAVE",39,19402.91
17658550,"WINDLE, JAMES T",30,28536.35
17658549,"SWANK, KEITH",40,22827
17658548,"PORTERFIELD, KAREN",56,130510.15
17658547,"BEMIS, RON",84,50928.53
17658545,"EICHNER, DAVID (IKE)",3,2255
17658544,"COWAN, RICHARD (RICH)",628,371599.58
17658543,"BAECHLER, MARY",66,28307.13
17658542,"HASTINGS, DOC",1779,1640851.08
17658542,"HASTINGS, DOC",1092,997105.44
17658539,"MATTHEWS, DAN",136,281760.17
17658538,"RAUNIYAR, DARSHAN",406,267359.87
17658537,"HUGHES, ANDREW",211,253049
17658536,"GIBSON, MARK T",12,3773
17658535,"GALDO JR, JOE F",67,15564.53
17658535,"GALDO JR, JOE F",38,-7449
17658534,"PERKINS, CHRIS S",719,541872.9
17658533,"CHISHOLM, J KEVIN",0,0
17658531,"DOUGLASS, JOHN WADE",2023,1120021.35
17658530,"VAUGHN, KENNETH LEE",100,175787.54
17658529,"FLACCAVENTO, ANTHONY J",822,445338.53
17658528,"HOWELL, JASON J",50,18743.51
17658527,"SHUTTLEWORTH, BRUCE B",150,163288.8
17658527,"SHUTTLEWORTH, BRUCE B",153,77831.26
17658525,"KWIATKOWSKI, KAREN U",120,106600.45
17658524,"SCHMOOKLER, ANDY B",355,165083.01
17658523,"GOODLATTE, ROBERT W (BOB)",1448,2013020.79
17658523,"GOODLATTE, ROBERT W (BOB)",1326,1777489.82
17658523,"GOODLATTE, ROBERT W (BOB)",1450,1589771.02
17658523,"GOODLATTE, ROBERT W (BOB)",1114,981584.25
17658521,"GIRARD, R M (BONNIE)",68,59339
17658520,"FORBES, J RANDY",1629,1403283.05
17658520,"FORBES, J RANDY",1713,1369197.99
17658520,"FORBES, J RANDY",1268,1068616.05
17658520,"FORBES, J RANDY",1341,984554.2
17658519,"LONGO, DEAN J",53,27054.87
17658517,"COOK, ADAM M",264,182843.64
17658516,"FUEHR, BOB",23,155156
17658516,"FUEHR, BOB",27,100136.54
17658515,"COBB, JAY",56,25325
17658514,"LOVE, MIA",16155,5245214.47
17658514,"LOVE, MIA",13006,5212414.37
17658514,"LOVE, MIA",2074,2643156.2
17658512,"SIMONSEN, SOREN",21,30602
17658511,"WARDLE, LYNN D",6,1097
17658507,"STEWART, CHRIS",744,924024.94
17658507,"STEWART, CHRIS",590,757996.5
17658507,"STEWART, CHRIS",403,465247.16
17658504,"WILLOUGHBY, JOHN W",1,2000
17658503,"EAGAR, CHERILYN",238,352246.95
17658502,"WILLIAMS, JOHN CHARLES (CHUCK)",42,85777.24
17658501,"MCALEER, DONNA M",862,263765.6
17658501,"MCALEER, DONNA M",279,231233.23
17658500,"SMITH, JACQUELINE B",19,16146.9
17658498,"BUCK, JASON",45,58663.26
17658497,"WINTILL, TIM",20,9575.82
17658496,"WHITTON, DANIEL",2,4854.24
17658495,"GRIFFIN, KY D",77,78822
17658493,"DOYLE, JERRY L",15,6638.47
17658492,"MORRELL, KIM",39,55133.12
17658492,"MORRELL, KIM",23,18492
17658491,"MYERS, LOIS DICKSON",10,4113.58
17658490,"JACKSON, MIKE",202,312526
17658489,"ENGSTRAND, JIM",16,17820
17658489,"ENGSTRAND, JIM",0,0
17658487,"ALVARADO, SIMON",7,2610
17658486,"ROARK, ROB",27,10487.3
17658485,"YOGGERST, JOHN",16,11165
17658483,"ROMO, SYLVIA",70,93134.1
17658482,"NARVAIZ, SUSAN",181,214637.29
17658482,"NARVAIZ, SUSAN",251,182063.88
17658482,"NARVAIZ, SUSAN",116,132353.83
17658480,"GRUNWALD, JOHN",3,6126.28
17658479,"GARZA, ADELA",70,112852.28
17658478,"TROIANI, ANTHONY PAUL",236,80948
17658477,"AYCOCK, ELMO M",32,6296.02
17658476,"SALAZAR, STEVE",120,115619
17658475,"VALDEZ, MANUEL",48,15550
17658474,"ROBERTS, JASON E",117,11798.46
17658473,"CASTANEDA, CHRYSTA",102,76186.54
17658471,"SANDERS, KENNETH DWAYNE",77,145114.6
17658470,"ROBINSON, DAVE",8,8380.65
17658469,"HICKS, KATHLEEN",291,96628
17658468,"VEASEY, MARC",1257,1412107.35
17658468,"VEASEY, MARC",1225,1395787
17658468,"VEASEY, MARC",1122,1213219.72
17658467,"BRADLEY, CHUCK",6,12983
17658466,"WILLIAMS, ROGER",2504,2959110.73
17658466,"WILLIAMS, ROGER",1137,1676173.59
17658466,"WILLIAMS, ROGER",1571,1653900
17658464,"HOLLIST, SETH JEWEL",46,4946.38
17658463,"MCGOVERN, KATHERINE SAVERS",125,76713.01
17658462,"KLINGEMANN, ERIC",37,19430.88
17658461,"CARTER, JOHN",811,1018813.57
17658461,"CARTER, JOHN",801,992290
17658461,"CARTER, JOHN",927,987746.53
17658461,"CARTER, JOHN",746,879387.42
17658460,"WASHINGTON JR, TRAVIS",27,3938
17658459,"CLAYTON, TAJ",835,438125.64
17658457,"GELBMAN, ITAMAR",24,44040
17658456,"HAYWARD, WILLIAM R",0,0
17658456,"HAYWARD, WILLIAM R",0,0
17658455,"BRUEGGEMANN, DALE A",133,32634.65
17658452,"MCDONALD, RONNIE C",53,87751.95
17658451,"VELA, FILEMON",982,1214622.44
17658451,"VELA, FILEMON",569,876406.28
17658451,"VELA, FILEMON",619,640277.32
17658450,"TORRES, SALOMON",130,86270
17658449,"MIDDLEBROOK, DON AL",41,27283
17658448,"GARZA JR, RAMIRO",132,173099.71
17658447,"BLANCHARD, DENISE SAENZ",294,211702.94
17658446,"VILLALOBOS, ARMANDO",116,168427
17658445,"MEZA, HARRISON ROSE",618,404037.03
17658444,"SANCHEZ, DAVID",28,12495.39
17658443,"COSTA, DIANNE",36,247920
17658442,"BURGESS, MICHAEL",987,1360499.94
17658442,"BURGESS, MICHAEL",892,1169370.97
17658442,"BURGESS, MICHAEL",744,1042910.98
17658442,"BURGESS, MICHAEL",862,1012642.51
17658441,"DEWEY, BETSY",0,0
17658440,"HENDERSON, ELAINE M",77,12336.42
17658438,"WILBANKS, CHAD",118,79454
17658437,"MATTHEWS, BRIAN",62,19775
17658436,"GARRISON, DAVID H",42,453872.5
17658435,"RUSK, TIM",12,5358
17658433,"BUSTAMANTE, JOHN M",76,30337.12
17658431,"MARTIN, MAX",32,2413
17658430,"CARLSON, BARBARA J",102,127466.22
17658429,"GEORGE, KP",21,28999.04
17658427,"MORGAN, RICHARD",12,3405.12
17658426,"DUVAL, CANDACE E",78,46757.9
17658425,"MACK, RICHARD",52,76967.21
17658424,"ROSA, DAVID",86,55415.42
17658423,"WINN, CHRISTOPHER DUDLEY (CHRIS)",24,19452
17658423,"WINN, CHRISTOPHER DUDLEY (CHRIS)",0,0
17658422,"SEIBERT, SEAN",41,46916.69
17658422,"SEIBERT, SEAN",14,3738
17658421,"HINDMAN, GEORGE W",14,12836
17658420,"ROEN, COREY DEAN",0,0
17658420,"ROEN, COREY DEAN",0,0
17658419,"CARRASCO, BARBARA",98,134344
17658418,"OROURKE, BETO",902,730652.37
17658418,"OROURKE, BETO",780,585926.09
17658418,"OROURKE, BETO",430,499620.16
17658416,"PARTAIN, JOHNNY",0,0
17658416,"PARTAIN, JOHNNY",0,0
17658415,"CROSS, JANE",51,34848.05
17658414,"CANTU, DAVID",9,16358.84
17658413,"RAMIREZ, RUBEN RAMON",0,0
17658412,"KUIKEN, JIM",25,34176
17658411,"DAILEY, LINDA",2,5485
17658410,"MANSIUS, MARK A",18,8208.87
17658409,"SARGENT, BILL",23,20579
17658407,"GONZALEZ, ROBERT",87,44883
17658406,"HARRIS, FELICIA",377,569715.89
17658405,"OLD, JAY",594,565680.33
17658403,"BARLOW, PAMELA LEE",201,22263
17658403,"BARLOW, PAMELA LEE",101,13875
17658402,"BROWN, MARVEN (WADE)",17,9952.77
17658402,"BROWN, MARVEN (WADE)",7,2050
17658401,"RILEY, JIM",0,0
17658400,"CADIEN, TAWANA W",28,45977.43
17658400,"CADIEN, TAWANA W",14,3882.72
17658399,"TRAYLOR, EDDIE",6,9380.93
17658398,"BELTZ JR, ERNIE",64,79512
17658397,"BURNS, NEIL",43,15891
17658396,"YOUNGBLOOD, LAWRENCE ALLAN (LARRY)",38,90049.58
17658395,"CARGAS, JAMES",121,78078.4
17658395,"CARGAS, JAMES",80,68159.55
17658395,"CARGAS, JAMES",94,56755.61
17658393,"QUINTANILLA, CARLOS",9,6350
17658393,"QUINTANILLA, CARLOS",0,0
17658392,"HINOJOSA-FLORES, BRIANNA",41,33476
17658390,"JAQUESS, DON",0,0
17658390,"JAQUESS, DON",0,0
17658389,"CHOW, JOE",243,359441
17658388,"KUCHAR, FRANK C",36,25900.94
17658388,"KUCHAR, FRANK C",63,6424
17658387,"MROSKO, LINDA S",49,7523
17658386,"HENSARLING, JEB",2139,3106312.5
17658386,"HENSARLING, JEB",2557,2996295.93
17658386,"HENSARLING, JEB",1364,2241266.38
17658386,"HENSARLING, JEB",1768,1738231.97
17658385,"CAESAR, JOSH",40,8375.09
17658383,"JOHNSON, SAM",1026,1137194.68
17658383,"JOHNSON, SAM",791,1098135.04
17658383,"JOHNSON, SAM",1106,1061532.25
17658383,"JOHNSON, SAM",892,971626.7
17658382,"ROBERTS, MARK",3,650
17658382,"ROBERTS, MARK",0,0
17658381,"MCKELLAR, SHIRLEY J",47,45495.42
17658381,"MCKELLAR, SHIRLEY J",61,36767.68
17658381,"MCKELLAR, SHIRLEY J",23,13358.34
17658380,"DUNCAN, KENNETH",0,0
17658379,"STINCHFIELD, GRANT",201,231589.65
17658377,"JOHNSON, EDDIE BERNICE",596,786419
17658377,"JOHNSON, EDDIE BERNICE",504,612424.36
17658377,"JOHNSON, EDDIE BERNICE",423,563495
17658377,"JOHNSON, EDDIE BERNICE",259,354511.34
17658376,"WILSON, STOOKSBERRY ROLLIN",45,25964.54
17658375,"DIXON, TIMOTHY D",71,30722
17658374,"BRADLEY, WES",6,804.02
17658374,"BRADLEY, WES",1,100
17658372,"AMOUZOUVIK, CREDO COMLAN",0,0
17658372,"AMOUZOUVIK, CREDO COMLAN",0,0
17658371,"ARNOLD, JACK",45,18047.11
17658370,"ROBINSON, RACHEL",0,0
17658368,"STAATS, BRAD",45,45159.68
17658367,"COOPER, JIM",1476,1191627.18
17658367,"COOPER, JIM",1254,1032464.35
17658367,"COOPER, JIM",674,754309.57
17658367,"COOPER, JIM",651,643458.39
17658366,"BHALLA, RON",31,21980
17658365,"MAYFIELD, SCOTTIE",724,741934
17658363,"TAYLOR, BILL",45,34288
17658362,"WAMP, THOMAS WESTON",484,656226.86
17658362,"WAMP, THOMAS WESTON",452,613686.72
17658361,"GOODALE, TROY CHRISTOPHER",11,10727
17658360,"WOODRUFF, ALAN",12,24171
17658359,"BARTH, JEFF",54,68692
17658358,"VARILEK, MATT",2047,914189.62
17658357,"PAVILACK, HARRY",5,1030
17658356,"CULLER, RENEE",0,0
17658355,"PROSSER, CHAD",218,393702.39
17658353,"MADER, JAMES (JIM)",37,11317.91
17658352,"JORDAN JR, WALLACE H (JAY)",299,420766.47
17658351,"RICE, TOM",1525,1465279.31
17658351,"RICE, TOM",1007,1193556
17658349,"DIGGS, PARNELL",43,18994.52
17658348,"KNOTT, JOYCE",167,34140.49
17658347,"MORROW, DEB",53,3690
17658345,"GAITHER, CASON",16,4340
17658344,"WILSON, JOE",4530,4612127.7
17658344,"WILSON, JOE",1214,1164679.76
17658344,"WILSON, JOE",1051,970948.11
17658342,"ROSE, BOBBIE",120,157394
17658339,"DOHERTY, BRENDAN P",2104,1509200.57
17658338,"WAGA III, THEODORE",0,0
17658337,"KOFFENBERGER, MICHAEL BRYANT",13,3837.15
17658336,"FEINBERG, EVAN GARY",135,143348.08
17658335,"MAGGI, LAWRENCE",626,614152.92
17658333,"CUMMINGS, LAUREEN A",107,33779.37
17658331,"STRADER, ARYANNA C",231,86555.3
17658329,"DAUGHERTY, RICHARD",70,39496.34
17658328,"BROOKS, JANIS C",3,4787
17658328,"BROOKS, JANIS C",21,893.84
17658328,"BROOKS, JANIS C",9,-363.88
17658327,"LESSMANN, HANS F",34,38920
17658326,"ROONEY, JOSEPH JAMES",217,172408.44
17658325,"VINSKO, BILL",211,147586.76
17658323,"SCOLLO, PHILIP",318,190637
17658322,"RAMSBURG, KAREN",18,9007
17658321,"SHUSTER, BILL",2878,4084336.44
17658321,"SHUSTER, BILL",3305,4069164.73
17658321,"SHUSTER, BILL",1429,1691920.81
17658321,"SHUSTER, BILL",750,797147.7
17658319,"BADEY, GEORGE",602,554616.4
17658316,"DUMAS, CHARLES",100,34720
17658315,"DOWNS, KEVIN E",0,0
17658314,"LEE, KEN",40,34067.79
17658313,"SWOMLEY, MARK M",28,48286
17658312,"SUMMERS, SEAN E",84,103002
17658311,"MARTIN, ERIC ROBERT",38,11996.29
17658310,"PERKINSON, HARRY",113,78239.8
17658308,"EATON, MISSA",508,251254.95
17658307,"MANSFIELD JR, ROBERT ALLEN",12,11786
17658305,"BOWERMAN, KAREN",17,22296
17658304,"HUNTTING, CHARLES L (CHUCK)",0,0
17658303,"ROBINSON, MATTHEW L",36,63811.52
17658302,"GREEN, RONALD",14,12859
17658301,"BROADNAX, WOODROW",0,0
17658299,"MARTIN, PAT",0,0
17658298,"BEBO, DONNA MARIE",60,22253.47
17658296,"MURRAY, TIMOTHY RAY",12,452.61
17658296,"MURRAY, TIMOTHY RAY",4,0.93
17658295,"EVERETT, EARL E",0,0
17658295,"EVERETT, EARL E",0,0
17658294,"WALLACE, ROB",2025,1190563.78
17658290,"OLSON, JOHN",580,325696.73
17658289,"BRIDENSTINE, JIM",922,911175.9
17658289,"BRIDENSTINE, JIM",847,785802.69
17658289,"BRIDENSTINE, JIM",646,719682.73
17658288,"SULLIVAN, JOHN",1047,1114820.68
17658288,"SULLIVAN, JOHN",751,901086.95
17658287,"WHARTON, SCOTT",296,96756.75
17658287,"WHARTON, SCOTT",1,13692
17658287,"WHARTON, SCOTT",0,0
17658286,"LANG, PAT",133,100527.44
17658284,"ROBINSON, ERICK DONALD",0,0
17658283,"AGANA, MARISHA G",56,54442.64
17658282,"REESE, JIM",27,24660
17658279,"BREEN, EDWARD FOCKE",2,2666
17658278,"VEYSEY, GRAHAM",81,62715
17658277,"KRAUS, STEVEN W",17,12276.25
17658277,"KRAUS, STEVEN W",0,0
17658276,"WURZELBACHER, SAMUEL J",306,380381.68
17658274,"LEWIS, DAVID",7,8821.71
17658269,"LONG, CHRIS",37,25531.98
17658265,"TURNER, MIKE",932,1220239.22
17658265,"TURNER, MIKE",812,1058313.21
17658265,"TURNER, MIKE",776,1055936.21
17658264,"KUNDRATA III, FREDERICK L",64,136414.18
17658264,"KUNDRATA III, FREDERICK L",20,32517.4
17658264,"KUNDRATA III, FREDERICK L",4,12421.04
17658263,"NOBLE, QUEEN",0,0
17658262,"MADIGAN, MICHAEL H",36,49886.85
17658261,"BROOKS, MAGGIE",1322,1461345.17
17658260,"ROZUM, URSULA E",25,16599.5
17658259,"DOBSON, MELISSA K",0,0
17658258,"GREENE, KELLIE A",90,10440.77
17658257,"KICINSKI SR, MICHAEL J",11,7266
17658256,"LAMB, DAN",561,338219.16
17658252,"DIETERICH, ROBERT J",376,229489.08
17658251,"JACKSON, DUANE",13,10950
17658249,"ALEXANDER, MATTHEW C",198,150960.96
17658246,"NADLER, JERROLD L",1250,1618266.8
17658246,"NADLER, JERROLD L",1087,1302028.25
17658246,"NADLER, JERROLD L",923,1222914.91
17658246,"NADLER, JERROLD L",989,1110978.07
17658244,"WILLIAMS JR, CLYDE EDWARD",557,471351.27
17658244,"WILLIAMS JR, CLYDE EDWARD",469,389668.12
17658243,"MALONEY, CAROLYN B",2891,2980884.54
17658243,"MALONEY, CAROLYN B",1518,1734745
17658243,"MALONEY, CAROLYN B",1312,1683424.52
17658243,"MALONEY, CAROLYN B",1080,1411902.62
17658241,"WIGHT, CHRISTOPHER R",192,111754.49
17658240,"DILAN, ERIK MARTIN",305,270061.24
17658239,"OCONNOR, DANIEL J",127,79406.59
17658238,"KINARD, SYLVIA G",76,23783
17658234,"BEAVAN, COLIN M",9,7631.86
17658233,"HALLORAN, DANIEL J",216,177067
17658232,"MITTMAN, ROBERT",23,135140
17658231,"CROWLEY, ELIZABETH S",400,354573.62
17658229,"SCALA, MIKE",8,3636
17658227,"KING, PETER T",1696,1683691.68
17658227,"KING, PETER T",1907,1640640.89
17658227,"KING, PETER T",1115,1297699
17658227,"KING, PETER T",916,1046442
17658226,"FALCONE, VIVIANNE C",17,8389.44
17658223,"VELAZQUEZ, NYDIA M",638,834165.74
17658223,"VELAZQUEZ, NYDIA M",602,775409.44
17658223,"VELAZQUEZ, NYDIA M",509,665008
17658223,"VELAZQUEZ, NYDIA M",288,406485
17658222,"HILL, KIRAN",24,4402
17658217,"HOLDER, JESSE (JAKE)",0,0
17658216,"FRYE, STEPHEN H",0,0
17658215,"HANING II, JAMES FRANKLIN",27,1987
17658214,"RODRIGUEZ, XIO",13,4430
17658213,"ZELLER, SID",0,0
17658213,"ZELLER, SID",0,0
17658210,"RODRIGUES, MIGUEL (MIKE)",25,5906.08
17658209,"LANDSBERGER, BRIAN",4,3172
17658206,"NEWTON, FREDERICK L",27,87636.5
17658205,"MADRID, ERHARD EVELYN",204,95486
17658200,"SHURIN, MICHAEL J",4,21096
17658199,"BECK, ERIC A",90,125780
17658198,"ARVANITES, JOHN",165,99187
17658197,"SMITH, WAYNE",44,13800
17658196,"PAYNE JR, DONALD M",445,546826
17658196,"PAYNE JR, DONALD M",557,540333.15
17658196,"PAYNE JR, DONALD M",513,535257.13
17658194,"RICE, RONALD C",71,68515.12
17658193,"SMITH, E DAVID",1,1000
17658192,"BOTEACH, SHMULEY",236,317724.88
17658191,"CULLARI, ERNESTO",69,22485
17658190,"GUSSEN, ADAM",64,51050.69
17658189,"SARE, DIANE",71,46929.6
17658189,"SARE, DIANE",0,0
17658187,"MCGOWAN, TERRENCE",23,3210
17658186,"SMITH, CHRISTOPHER H",627,724754.06
17658186,"SMITH, CHRISTOPHER H",1011,697269.49
17658186,"SMITH, CHRISTOPHER H",549,480910.76
17658186,"SMITH, CHRISTOPHER H",60,74060.84
17658185,"ADLER, SHELLEY",1193,1077483.04
17658184,"BOWEN SR, DAVID W",0,0
17658183,"LUKENS, CHARLES",6,3175
17658182,"SHOBER, CASSANDRA",109,54617.75
17658181,"ASSAD, MIKE",98,11050.71
17658181,"ASSAD, MIKE",51,4190.15
17658180,"LOBIONDO, FRANK A",1804,2115759.28
17658180,"LOBIONDO, FRANK A",1247,1587946.51
17658180,"LOBIONDO, FRANK A",1318,1431268.5
17658180,"LOBIONDO, FRANK A",1293,1120074.12
17658178,"CASTLE, JASON",22,3830
17658177,"LAMARE, DENNIS",0,0
17658176,"SULLIVAN, MARK",34,29514.87
17658176,"SULLIVAN, MARK",16,10264
17658175,"FREEMAN, GLEN M",7,13269
17658174,"HEIDEL, JACK",52,85817.23
17658173,"EWING JR, JOHN W",1159,610517.71
17658172,"LINDSTROM, BRETT ROBERT",78,74681.59
17658171,"REIMAN, KOREY L",48,17199
17658167,"HOLLIDAY, BERNARD A",3,1305.94
17658164,"BROSCH, JACK",15,13895
17658163,"NEWTON, MATTHEW DENNIS (MATT)",0,0
17658162,"ROGERS, HAYDEN",722,766837.18
17658161,"PETRELLA, CHRIS",24,55250.38
17658159,"HUNT, JEFF",209,165365
17658157,"BELLAMY, TERRY MICHELLE",344,241047.01
17658156,"MURPHY, TIMOTHY",5,2655.2
17658155,"FORTENBERRY, KEN H",14,5297
17658154,"LEONCZYK, KEN",83,57149
17658150,"PENDERGRAPH, JIM",830,409516.4
17658149,"GAUTHIER, JON",43,35485.99
17658148,"ROBERTS, JENNIFER",1048,594305
17658147,"SHAFFER, MICHAEL",7,11050
17658146,"BLUE, ANTONIO",103,15690.69
17658146,"BLUE, ANTONIO",46,4466
17658142,"WHITLEY, JOHN MATTHEW",42,234001
17658139,"FLYNN, BILL",23,45580.99
17658137,"MOTSINGER, ELISABETH",288,142097.38
17658136,"ANDERSON, ERIK STEVEN",53,14381.35
17658134,"HOLMES, SONYA",32,5903.31
17658133,"SPEER, RICHARD",17,35660
17658132,"WILKINS, STEVE",171,86554.36
17658131,"MUNNO, CLEMENT F",69,16155.98
17658130,"JONES, WALTER B",860,713190.88
17658130,"JONES, WALTER B",1019,676450.69
17658130,"JONES, WALTER B",827,649371.5
17658130,"JONES, WALTER B",627,435353.47
17658129,"MORRIS, ANTOINETTE KEITH (TONI)",26,7503.8
17658129,"MORRIS, ANTOINETTE KEITH (TONI)",0,0
17658128,"WARD, JASON",7,7500
17658126,"KAISER, DAVID",0,0
17658125,"BROSTEN, ERIC",6,2213
17658124,"SMITH, DIANE",196,129787.56
17658120,"MOORE, MATT",0,0
17658120,"MOORE, MATT",0,0
17658118,"VINCENT, RON",8,5920
17658118,"VINCENT, RON",10,3264
17658117,"BIGGS, CRYSTAL C",0,0
17658116,"MONDALE, WILLIAMS COBBY",37,20233
17658115,"MCTEER, HEATHER",78,319626.57
17658114,"BEDWELL, DANNY",11,11950
17658114,"BEDWELL, DANNY",9,2325
17658113,"MORRIS, BRAD",132,205499.48
17658112,"ESTES, ROBERT",6,28000
17658111,"RUSHIN, JACK",36,19990.41
17658110,"STILSON, TOM",68,15694.52
17658109,"EVANS, JIM",83,30459
17658109,"EVANS, JIM",33,17028.49
17658108,"HEDGE, W A (BILL)",47,34538.85
17658108,"HEDGE, W A (BILL)",4,4111.26
17658107,"HARRIS, RONALD WILLIAM",10,-4215
17658106,"GREENE, JASON",22,7856.12
17658104,"MAYER, ERIC C",0,0
17658103,"WHITFIELD, HAROLD",16,5750
17658102,"KOENEN, GLENN",39,59565.31
17658098,"ANDERSON, JEFF",426,212674.55
17658096,"GRAVES, JIM",3876,2299538.77
17658095,"BOISCLAIR, GARY",8,6262
17658094,"FIELDS, CHRIS",272,351983.03
17658092,"HOWARD III, JOHN W",14,9767.37
17658088,"COSTELLO, ROBERT R",4,20837
17658081,"MARCIN, DANIEL",39,18625
17658079,"JOHNSON, WILLIAM DANIEL",1,11774
17658077,"ROBERTS, WILLIAM F",13,16212.8
17658077,"ROBERTS, WILLIAM F",0,0
17658075,"STADLER, CHUCK",0,0
17658075,"STADLER, CHUCK",0,0
17658074,"QUINN, JEROME GEORGE",27,19017
17658073,"DILDILIAN, GREGORY C",13,13900.1
17658072,"FULNER, JIM",0,0
17658071,"BROOKS, LEON PRESTON",8,25652
17658070,"HETRICK, BRIAN",0,0
17658067,"OBRIEN, MIKE",617,310531.92
17658064,"KILDEE, DANIEL T",3200,1100942.03
17658064,"KILDEE, DANIEL T",1543,913564.14
17658064,"KILDEE, DANIEL T",2384,784797.67
17658063,"WIRTH, DEBRA FREIDELL",9,22155
17658061,"THOMAS, TREVOR",670,359831.44
17658060,"GERMAN JR, WILLIE",0,0
17658053,"TIMMERMAN, KEN",302,215517
17658051,"JAMES, PETER",32,11046
17658050,"COBLENTZ, ROBERT",0,0
17658048,"LITTLE, RON",12,21228.62
17658047,"BAILEY, CHARLES",4,3590
17658044,"POORAN, MILAD",124,326707.5
17658042,"RIPPEON, BRANDON ORMAN",26,126530.72
17658041,"BARTLETT, ROSCOE G",995,1141477.75
17658041,"BARTLETT, ROSCOE G",254,306053.46
17658039,"PENDLETON, CATHY JOHNSON",3,153
17658037,"LOUDON, FAITH M",245,84330.27
17658032,"SMITH, LARRY",46,34313.99
17658031,"RUPPERSBERGER, C A DUTCH",1281,1399294.31
17658031,"RUPPERSBERGER, C A DUTCH",1045,1137823.77
17658031,"RUPPERSBERGER, C A DUTCH",1053,1131009.88
17658031,"RUPPERSBERGER, C A DUTCH",950,1069648.73
17658030,"BODA, MUIR WAYNE",10,1443
17658029,"LETKE, KIM",10,3825
17658026,"TEMPERLEY, MATIAS",16,16878
17658025,"CHAPRALES SR, ADAM G",53,38675
17658024,"BOTELHO, DANIEL S",20,12196.92
17658023,"SHELDON, CHRISTOPHER",125,62603.15
17658022,"SUTTER, C SAMUEL",363,240911
17658020,"SELVAGGI, JOE",42,22914.89
17658019,"ROMERO, KARLA",0,0
17658018,"SEMON, JEFFREY M",38,16499
17658017,"FISHMAN, DANIEL",7,7607
17658014,"KENNEDY III, JOSEPH P",8274,4261875.31
17658014,"KENNEDY III, JOSEPH P",4949,3153218.92
17658014,"KENNEDY III, JOSEPH P",5288,2630757.59
17658012,"SHEIN, BILL",10,23260.48
17658008,"RICHARD, (RON)",58,66662
