"Candidate","General_Party","Election_Year","Specific_Party","State","Amount"
"REED, JILL & CARY, TOM","Third-Party",2012,"UNAFFILIATED","TN",1400
"REED, JILL & CARY, TOM","Third-Party",2012,"UNAFFILIATED","TX",1131.56
"REED, JILL & CARY, TOM","Third-Party",2012,"UNAFFILIATED","VA",5113.8
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","",7252115.32
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","AE",2175
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","AK",7243
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","AL",5177
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","AP",400
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","AR",6722
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","AZ",44127
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","CA",822194.07
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","CO",53876.27
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","CT",39425
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","DC",429537.11
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","DE",4042
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","FL",99490.22
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","GA",38210
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","GU",250
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","HI",19807
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","IA",9832
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","ID",2661.99
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","IL",113927.98
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","IN",14816
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","KS",10090
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","KY",9560
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","LA",5014.2
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","MA",168460.03
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","MD",68980
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","ME",21020
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","MI",55109.81
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","MN",51220.2
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","MO",28927
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","MS",1273
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","MT",7877.2
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","NC",45055.75
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","ND",400
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","NE",1654
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","NH",11136
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","NJ",52789
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","NM",14310
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","NV",14636.84
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","NY",281829.1
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","OH",33618
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","OK",11325
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","OR",74751
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","PA",57882.74
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","PR",500
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","RI",6761.2
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","SC",10391.27
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","SD",799
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","TN",30051
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","TX",93305.17
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","US",15327.18
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","UT",8773.27
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","VA",65743.46
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","VT",9346.6
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","WA",169248.27
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","WI",41130.53
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","WV",1071
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","WY",2627
"STEIN, JILL E & BARAKA, AJAMU","Third-Party",2016,"GREEN","ZZ",5350
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","",501691
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","AE",250
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","AK",1100
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","AL",1975
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","AR",253.55
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","AZ",4520
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","CA",55261.52
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","CO",12266
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","CT",6092.35
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","DC",5535
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","DE",400
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","FL",11632.75
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","GA",6655
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","HI",2645
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","IA",2650
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","ID",500
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","IL",16415.73
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","IN",1000
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","KS",1250
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","KY",2589
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","LA",250
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","MA",78387
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","MD",16310
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","ME",2250
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","MI",4554.82
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","MN",10568.47
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","MO",1400
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","MT",800
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","NC",4701.05
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","ND",21
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","NH",1000
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","NJ",7499
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","NM",4222.5
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","NV",1250
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","NY",42082.53
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","OH",6075
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","OK",250
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","OR",8099.48
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","PA",10388.18
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","RI",1475
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","SC",2325
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","TN",3075
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","TX",8300
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","UT",600
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","VA",9300
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","VT",2800
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","WA",28611.98
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","WI",7785
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","WV",250
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","WY",500
"STEIN, JILL E & HONKALA, CHERI","Third-Party",2012,"GREEN","ZZ",250
"STILL, BILL","Third-Party",2012,"LIBERTARIAN","MD",2426
"STILL, BILL","Third-Party",2012,"LIBERTARIAN","NC",242
"STILL, BILL","Third-Party",2012,"LIBERTARIAN","OH",276
"STILL, BILL","Third-Party",2012,"LIBERTARIAN","UT",485
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","",199537.45
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","AK",200
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","AL",1250
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","AR",500
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","AZ",3610
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","CA",9640
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","CO",3275
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","CT",4551
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","DC",2400
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","DE",80
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","FL",1162
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","GA",825
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","HI",670
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","IA",5500
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","ID",960
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","IL",7856
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","IN",12792
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","KS",2949
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","KY",2135
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","LA",1275
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","MA",5708
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","MD",20940
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","MI",10547
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","MN",2669.25
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","MO",4175
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","MS",3250
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","MT",2510
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","NC",5950
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","NE",3920
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","NH",450
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","NJ",4780
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","NM",525
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","NV",780
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","NY",22003.49
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","OH",8080
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","OR",1125
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","PA",7507
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","RI",50
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","SC",600
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","TN",605
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","TX",22915.58
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","VA",22547.48
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","WA",2400
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","WI",4406
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","WV",8554.3
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","WY",35
"TERRY, RANDALL","Third-Party",2012,"INDEPENDENT","ZZ",-370
"WHITE, JERRY & SCHERRER, PHYLLIS","Third-Party",2012,"INDEPENDENT","",916.06
"WHITE, JERRY & SCHERRER, PHYLLIS","Third-Party",2012,"INDEPENDENT","CA",900
"WHITE, JERRY & SCHERRER, PHYLLIS","Third-Party",2012,"INDEPENDENT","MD",2500
"WHITE, JERRY & SCHERRER, PHYLLIS","Third-Party",2012,"INDEPENDENT","OR",500
"WHITE, JERRY & SCHERRER, PHYLLIS","Third-Party",2012,"INDEPENDENT","US",4343.4
"WRIGHTS, R LEE","Third-Party",2012,"LIBERTARIAN","",3450
"WRIGHTS, R LEE","Third-Party",2012,"LIBERTARIAN","CA",900
"WRIGHTS, R LEE","Third-Party",2012,"LIBERTARIAN","FL",1000
"WRIGHTS, R LEE","Third-Party",2012,"LIBERTARIAN","GA",250
"WRIGHTS, R LEE","Third-Party",2012,"LIBERTARIAN","IL",250
"WRIGHTS, R LEE","Third-Party",2012,"LIBERTARIAN","MA",750
"WRIGHTS, R LEE","Third-Party",2012,"LIBERTARIAN","MO",500
"WRIGHTS, R LEE","Third-Party",2012,"LIBERTARIAN","NC",500
"WRIGHTS, R LEE","Third-Party",2012,"LIBERTARIAN","OR",1800
"WRIGHTS, R LEE","Third-Party",2012,"LIBERTARIAN","TX",4000
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","",4922457.03
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","AE",1500
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","AK",8235.5
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","AL",26137
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","AP",225
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","AR",17631
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","AZ",60672
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","CA",325724.02
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","CO",53470
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","CT",29665
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","DC",3210
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","DE",3635
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","FL",182165
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","GA",40210.25
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","GU",1249
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","HI",4572
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","IA",46744
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","ID",13158
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","IL",84699.75
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","IN",35240.25
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","KS",26139.25
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","KY",13516
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","LA",44693
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","MA",17088.25
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","MD",60949.25
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","ME",6797
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","MI",51581.72
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","MN",3113286.25
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","MO",49661
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","MS",16506
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","MT",8387
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","NC",82645.34
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","ND",18153
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","NE",12649
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","NH",10822
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","NJ",48013.25
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","NM",9336
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","NV",37146
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","NY",101465.49
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","OH",67882.72
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","OK",23533
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","OR",26222.5
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","PA",72916
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","PR",300
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","RI",2897
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","SC",31172
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","SD",9814
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","TN",68989.5
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","TX",224703.75
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","UT",7470
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","VA",72033.66
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","VT",9765
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","WA",54846.5
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","WI",28715
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","WV",9443.78
"BACHMANN, MICHELE","Republican",2012,"REPUBLICAN","WY",10682
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","",1981348.37
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","AE",750
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","AK",7539
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","AL",274629
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","AP",1130
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","AR",142256
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","AZ",340015
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","CA",3283911.83
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","CHINA",2700
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","CO",271397
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","CT",1112844
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","DC",797523.85
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","DE",21050
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","FF",82370
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","FL",7491110.84
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","GA",811060
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","GERMANY",5400
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","GU",2700
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","HI",6750
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","IA",74873
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","ID",32475
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","IL",620714
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","IN",346408.55
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","KS",75154
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","KY",72527
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","LA",416627.5
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","LONDON",2700
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","LUXEMBOURG",450
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","MA",411055
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","MD",490775.28
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","ME",134910
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","MI",952374.5
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","MN",211642
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","MO",308211.5
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","MS",204051.3
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","MT",33525
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","NC",726606.45
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","ND",11231
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","NE",38571.31
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","NH",87530
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","NJ",980793
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","NM",24161
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","NV",256140
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","NY",3587523.31
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","OH",227153
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","OK",218486
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","OR",185867
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","PA",463637
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","PR",86880
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","RI",50860
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","SC",322560.08
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","SD",7093.21
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","TN",762204.6
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","TX",3578254.59
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","UK",5400
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","UK SW6 1J2",5400
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","UT",157872.33
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","VA",1397425.38
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","VI",3700
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","VT",11125
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","WA",231776
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","WI",108710
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","WV",8738
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","WY",27225
"BUSH, JOHN ELLIS (JEB)","Republican",2016,"REPUBLICAN","XX",8850
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","",8935608.38
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","AA",250
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","AE",1005
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","AK",30649.33
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","AL",94934.98
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","AP",500
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","AR",57460.12
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","AZ",231138.84
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","CA",565636.15
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","CO",126381.96
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","CT",69018.12
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","DC",13770
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","DE",11615
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","FL",683522.87
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","GA",1129055.23
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","HI",40139.39
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","IA",52958.9
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","ID",29131.35
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","IL",174697.85
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","IN",95597.7
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","KS",91499.86
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","KY",57596
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","LA",82849.1
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","MA",50945.52
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","MD",72637.96
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","ME",14413.99
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","MI",93171.83
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","MN",68592.8
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","MO",104501.79
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","MS",23839
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","MT",33900
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","NC",168864.89
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","ND",12789
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","NE",90597
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","NH",42041.1
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","NJ",106709
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","NM",50825.99
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","NV",122121.98
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","NY",200228.53
"CAIN, HERMAN","Republican",2012,"REPUBLICAN","OH",210518.85
